Turn, Serial No , Queue No , Type , Length , Speed , Arrival , Depart, Service , Wait 
2,1197,2,medium,7,11,5600,6500,22,900
2,1212,2,medium,8,10,5700,6500,23,800
2,1213,2,large,15,7,5700,6500,24,800
2,1214,2,large,16,5,5700,6500,25,800
2,1215,2,medium,9,14,5700,6500,26,800
2,1216,2,large,13,5,5700,6500,27,800
2,1217,2,large,12,8,5700,6500,28,800
2,1218,2,large,13,8,5700,6500,29,800
2,1235,2,large,12,7,5800,6500,29,700
2,1236,2,large,13,5,5800,6500,30,700
2,1237,2,large,13,9,5800,6500,31,700
2,1238,2,medium,9,11,5800,6500,32,700
2,1239,2,medium,8,11,5800,6500,33,700
2,1240,2,medium,7,14,5800,6500,34,700
2,1255,2,large,12,5,5900,6500,35,600
2,1256,2,small,4,15,5900,6500,36,600
2,1257,2,medium,8,10,5900,6500,36,600
2,1258,2,small,4,17,5900,6500,37,600
2,1259,2,large,15,6,5900,6500,38,600
2,1260,2,small,4,19,5900,6500,39,600
2,1274,2,large,16,5,6000,6500,40,500
2,1275,2,medium,9,13,6000,6500,41,500
2,1276,2,small,4,17,6000,6500,42,500
2,1277,2,medium,7,10,6000,6500,43,500
2,1278,2,small,3,16,6000,6500,43,500
2,1279,2,small,3,15,6000,6500,44,500
2,1294,2,large,15,8,6100,6500,45,400
2,1295,2,medium,7,14,6100,6500,46,400
2,1296,2,small,3,19,6100,6500,47,400
2,1297,2,large,16,9,6100,6500,48,400
2,1298,2,medium,8,12,6100,6500,49,400
2,1299,2,medium,7,14,6100,6500,50,400
2,1300,2,small,4,18,6100,6500,50,400
2,1301,2,medium,8,12,6100,6500,51,400
2,1318,2,small,3,15,6200,6500,52,300
2,1319,2,large,12,6,6200,6500,53,300
2,1320,2,small,3,17,6200,6500,54,300
2,1321,2,small,3,18,6200,6500,55,300
2,1322,2,medium,8,11,6200,6500,56,300
2,1323,2,medium,7,14,6200,6500,57,300
2,1338,2,medium,7,14,6300,6500,57,200
2,1339,2,small,4,18,6300,6500,58,200
2,1340,2,small,4,15,6300,6500,59,200
2,1341,2,small,3,17,6300,6500,60,200
2,1342,2,small,3,18,6300,6500,61,200
2,1343,2,large,12,6,6300,6500,62,200
2,1358,2,large,12,5,6400,6500,63,100
2,1359,2,large,13,5,6400,6500,64,100
2,1360,2,medium,7,13,6400,6500,64,100
2,1361,2,medium,8,14,6400,6500,65,100
2,1362,2,small,3,17,6400,6500,66,100
2,1363,2,medium,9,10,6400,6500,67,100
2,1378,2,large,15,7,6500,6500,68,0
2,1379,2,large,16,8,6500,6500,69,0
2,1380,2,medium,8,13,6500,6500,70,0
2,1381,2,small,4,16,6500,6500,71,0
2,1382,2,large,12,6,6500,6500,71,0
2,1383,2,small,4,19,6500,6500,72,0
2,1384,2,medium,9,12,6500,6500,73,0
2,1385,2,large,15,9,6500,6500,74,0
3,1241,3,medium,9,12,5800,6900,6,1100
3,1242,3,large,12,9,5800,6900,7,1100
3,1243,3,small,3,18,5800,6900,7,1100
3,1244,3,small,4,18,5800,6900,8,1100
3,1245,3,small,4,19,5800,6900,9,1100
3,1246,3,large,16,8,5800,6900,10,1100
3,1247,3,small,4,18,5800,6900,10,1100
3,1248,3,large,12,9,5800,6900,11,1100
3,1261,3,small,4,17,5900,6900,12,1000
3,1262,3,small,4,19,5900,6900,13,1000
3,1263,3,large,16,9,5900,6900,13,1000
3,1264,3,medium,8,14,5900,6900,14,1000
3,1265,3,large,12,9,5900,6900,15,1000
3,1266,3,medium,9,10,5900,6900,16,1000
3,1280,3,small,4,17,6000,6900,16,900
3,1281,3,medium,7,12,6000,6900,17,900
3,1282,3,medium,9,11,6000,6900,18,900
3,1283,3,small,4,17,6000,6900,19,900
3,1284,3,medium,7,11,6000,6900,19,900
3,1285,3,small,3,17,6000,6900,20,900
3,1302,3,large,16,7,6100,6900,21,800
3,1303,3,medium,8,13,6100,6900,22,800
3,1304,3,large,12,5,6100,6900,22,800
3,1305,3,medium,9,14,6100,6900,23,800
3,1306,3,medium,8,10,6100,6900,24,800
3,1307,3,small,3,18,6100,6900,25,800
3,1308,3,small,3,18,6100,6900,25,800
3,1309,3,medium,8,12,6100,6900,26,800
3,1324,3,medium,8,14,6200,6900,27,700
3,1325,3,small,3,17,6200,6900,28,700
3,1326,3,small,3,15,6200,6900,28,700
3,1327,3,medium,7,14,6200,6900,29,700
3,1328,3,large,16,5,6200,6900,30,700
3,1329,3,medium,9,10,6200,6900,31,700
3,1344,3,medium,7,12,6300,6900,31,600
3,1345,3,medium,7,12,6300,6900,32,600
3,1346,3,medium,9,11,6300,6900,33,600
3,1347,3,large,12,8,6300,6900,34,600
3,1348,3,medium,9,14,6300,6900,34,600
3,1349,3,small,3,16,6300,6900,35,600
3,1350,3,small,3,17,6300,6900,36,600
3,1364,3,small,4,15,6400,6900,37,500
3,1365,3,small,3,19,6400,6900,37,500
3,1366,3,small,4,17,6400,6900,38,500
3,1367,3,large,14,6,6400,6900,39,500
3,1368,3,small,3,19,6400,6900,40,500
3,1369,3,small,4,15,6400,6900,40,500
3,1370,3,large,15,5,6400,6900,41,500
3,1386,3,large,14,8,6500,6900,42,400
3,1387,3,large,12,9,6500,6900,43,400
3,1388,3,large,13,5,6500,6900,43,400
3,1389,3,large,14,5,6500,6900,44,400
3,1390,3,large,16,6,6500,6900,45,400
3,1391,3,large,15,8,6500,6900,46,400
3,1406,3,large,14,8,6600,6900,46,300
3,1407,3,small,4,16,6600,6900,47,300
3,1408,3,small,4,17,6600,6900,48,300
3,1409,3,small,4,18,6600,6900,49,300
3,1410,3,small,4,16,6600,6900,49,300
3,1411,3,small,3,18,6600,6900,50,300
3,1412,3,large,15,6,6600,6900,51,300
3,1428,3,medium,9,14,6700,6900,52,200
3,1429,3,small,3,18,6700,6900,52,200
3,1430,3,medium,9,10,6700,6900,53,200
3,1431,3,large,13,5,6700,6900,54,200
3,1432,3,medium,8,11,6700,6900,55,200
3,1433,3,small,4,17,6700,6900,55,200
3,1434,3,medium,8,10,6700,6900,56,200
3,1449,3,medium,7,10,6800,6900,57,100
3,1450,3,medium,8,11,6800,6900,58,100
3,1451,3,small,3,18,6800,6900,58,100
3,1452,3,large,15,5,6800,6900,59,100
3,1453,3,medium,8,11,6800,6900,60,100
3,1454,3,small,4,16,6800,6900,61,100
3,1469,3,small,3,18,6900,6900,61,0
3,1470,3,medium,9,13,6900,6900,62,0
3,1471,3,medium,7,10,6900,6900,63,0
3,1472,3,small,3,19,6900,6900,64,0
3,1473,3,medium,8,11,6900,6900,64,0
3,1474,3,medium,8,12,6900,6900,65,0
1,1310,1,small,3,15,6200,7300,7,1100
1,1311,1,medium,7,10,6200,7300,8,1100
1,1312,1,small,3,16,6200,7300,9,1100
1,1313,1,medium,7,12,6200,7300,10,1100
1,1314,1,medium,7,13,6200,7300,11,1100
1,1315,1,small,4,18,6200,7300,12,1100
1,1316,1,medium,7,11,6200,7300,14,1100
1,1317,1,medium,8,14,6200,7300,15,1100
1,1330,1,small,3,18,6300,7300,16,1000
1,1331,1,medium,9,11,6300,7300,17,1000
1,1332,1,large,16,5,6300,7300,18,1000
1,1333,1,medium,9,11,6300,7300,19,1000
1,1334,1,large,16,6,6300,7300,20,1000
1,1335,1,medium,7,12,6300,7300,22,1000
1,1336,1,large,13,8,6300,7300,23,1000
1,1337,1,medium,8,11,6300,7300,24,1000
1,1351,1,medium,9,12,6400,7300,25,900
1,1352,1,large,15,9,6400,7300,26,900
1,1353,1,small,4,15,6400,7300,27,900
1,1354,1,small,4,19,6400,7300,28,900
1,1355,1,medium,9,11,6400,7300,30,900
1,1356,1,small,3,17,6400,7300,31,900
1,1357,1,medium,9,14,6400,7300,32,900
1,1371,1,small,4,15,6500,7300,33,800
1,1372,1,medium,8,14,6500,7300,34,800
1,1373,1,medium,8,10,6500,7300,35,800
1,1374,1,small,4,17,6500,7300,36,800
1,1375,1,large,16,7,6500,7300,38,800
1,1376,1,small,3,15,6500,7300,39,800
1,1377,1,large,13,6,6500,7300,40,800
1,1392,1,small,3,16,6600,7300,41,700
1,1393,1,large,16,7,6600,7300,42,700
1,1394,1,large,14,8,6600,7300,43,700
1,1395,1,small,4,19,6600,7300,44,700
1,1396,1,small,4,15,6600,7300,46,700
1,1397,1,medium,8,14,6600,7300,47,700
1,1398,1,small,3,18,6600,7300,48,700
1,1399,1,small,3,15,6600,7300,49,700
1,1413,1,medium,8,14,6700,7300,50,600
1,1414,1,large,15,6,6700,7300,51,600
1,1415,1,large,16,7,6700,7300,52,600
1,1416,1,large,13,9,6700,7300,54,600
1,1417,1,small,4,19,6700,7300,55,600
1,1418,1,large,15,6,6700,7300,56,600
1,1419,1,large,16,6,6700,7300,57,600
1,1420,1,medium,8,10,6700,7300,58,600
1,1435,1,large,12,6,6800,7300,59,500
1,1436,1,small,4,16,6800,7300,60,500
1,1437,1,small,3,15,6800,7300,62,500
1,1438,1,medium,7,11,6800,7300,63,500
1,1439,1,large,13,8,6800,7300,64,500
1,1440,1,large,12,6,6800,7300,65,500
1,1455,1,medium,9,12,6900,7300,66,400
1,1456,1,small,4,15,6900,7300,67,400
1,1457,1,small,3,16,6900,7300,68,400
1,1458,1,small,4,18,6900,7300,70,400
1,1459,1,large,13,5,6900,7300,71,400
1,1460,1,small,3,17,6900,7300,72,400
1,1475,1,large,15,5,7000,7300,73,300
1,1476,1,large,13,7,7000,7300,74,300
1,1477,1,medium,7,13,7000,7300,75,300
1,1478,1,small,4,19,7000,7300,76,300
1,1479,1,medium,7,11,7000,7300,78,300
1,1480,1,medium,7,11,7000,7300,79,300
1,1481,1,medium,7,14,7000,7300,80,300
1,1482,1,medium,7,14,7000,7300,81,300
1,1495,1,large,12,5,7100,7300,82,200
1,1496,1,large,14,6,7100,7300,83,200
1,1497,1,large,13,7,7100,7300,84,200
1,1498,1,small,4,18,7100,7300,86,200
1,1499,1,large,15,8,7100,7300,87,200
1,1500,1,small,3,17,7100,7300,88,200
1,1501,1,small,4,16,7100,7300,89,200
1,1517,1,small,4,17,7200,7300,90,100
1,1518,1,large,16,8,7200,7300,91,100
1,1519,1,medium,9,13,7200,7300,92,100
1,1520,1,small,3,19,7200,7300,94,100
1,1521,1,small,3,16,7200,7300,95,100
1,1522,1,large,14,7,7200,7300,96,100
1,1538,1,medium,8,11,7300,7300,97,0
1,1539,1,medium,8,13,7300,7300,98,0
1,1540,1,medium,7,14,7300,7300,99,0
1,1541,1,medium,7,10,7300,7300,100,0
1,1542,1,medium,8,14,7300,7300,102,0
1,1543,1,medium,8,11,7300,7300,103,0
1,1544,1,small,4,15,7300,7300,104,0
1,1545,1,large,13,8,7300,7300,105,0
2,1400,2,medium,7,10,6600,7700,8,1100
2,1401,2,medium,8,12,6600,7700,9,1100
2,1402,2,small,3,18,6600,7700,10,1100
2,1403,2,small,4,16,6600,7700,11,1100
2,1404,2,small,4,15,6600,7700,13,1100
2,1405,2,large,13,9,6600,7700,14,1100
2,1421,2,large,15,6,6700,7700,15,1000
2,1422,2,small,3,19,6700,7700,16,1000
2,1423,2,large,14,8,6700,7700,17,1000
2,1424,2,small,4,15,6700,7700,18,1000
2,1425,2,medium,9,12,6700,7700,20,1000
2,1426,2,medium,8,11,6700,7700,21,1000
2,1427,2,medium,9,11,6700,7700,22,1000
2,1441,2,medium,7,11,6800,7700,23,900
2,1442,2,medium,8,12,6800,7700,24,900
2,1443,2,small,4,19,6800,7700,25,900
2,1444,2,large,13,9,6800,7700,27,900
2,1445,2,small,3,15,6800,7700,28,900
2,1446,2,small,3,17,6800,7700,29,900
2,1447,2,medium,9,13,6800,7700,30,900
2,1448,2,medium,7,12,6800,7700,31,900
2,1461,2,large,12,5,6900,7700,32,800
2,1462,2,small,4,17,6900,7700,34,800
2,1463,2,large,16,9,6900,7700,35,800
2,1464,2,small,4,15,6900,7700,36,800
2,1465,2,small,3,17,6900,7700,37,800
2,1466,2,large,13,8,6900,7700,38,800
2,1467,2,medium,9,11,6900,7700,39,800
2,1468,2,large,16,9,6900,7700,41,800
2,1483,2,medium,8,12,7000,7700,42,700
2,1484,2,large,13,6,7000,7700,43,700
2,1485,2,small,4,15,7000,7700,44,700
2,1486,2,medium,7,13,7000,7700,45,700
2,1487,2,large,16,7,7000,7700,46,700
2,1488,2,large,12,7,7000,7700,48,700
2,1502,2,medium,9,12,7100,7700,49,600
2,1503,2,medium,7,12,7100,7700,50,600
2,1504,2,small,3,16,7100,7700,51,600
2,1505,2,small,4,19,7100,7700,52,600
2,1506,2,medium,7,10,7100,7700,53,600
2,1507,2,large,13,7,7100,7700,55,600
2,1508,2,medium,9,10,7100,7700,56,600
2,1523,2,medium,7,10,7200,7700,57,500
2,1524,2,small,4,19,7200,7700,58,500
2,1525,2,small,3,17,7200,7700,59,500
2,1526,2,large,13,5,7200,7700,60,500
2,1527,2,medium,8,12,7200,7700,62,500
2,1528,2,small,4,18,7200,7700,63,500
2,1529,2,medium,7,14,7200,7700,64,500
2,1546,2,small,4,18,7300,7700,65,400
2,1547,2,medium,9,14,7300,7700,66,400
2,1548,2,medium,7,11,7300,7700,67,400
2,1549,2,small,3,19,7300,7700,69,400
2,1550,2,large,16,8,7300,7700,70,400
2,1551,2,large,13,5,7300,7700,71,400
2,1552,2,medium,8,10,7300,7700,72,400
2,1568,2,small,3,16,7400,7700,73,300
2,1569,2,large,15,9,7400,7700,74,300
2,1570,2,small,3,18,7400,7700,76,300
2,1571,2,medium,9,11,7400,7700,77,300
2,1572,2,medium,9,14,7400,7700,78,300
2,1573,2,small,3,18,7400,7700,79,300
2,1574,2,medium,9,13,7400,7700,80,300
2,1590,2,small,3,19,7500,7700,81,200
2,1591,2,medium,7,12,7500,7700,83,200
2,1592,2,large,15,7,7500,7700,84,200
2,1593,2,small,4,18,7500,7700,85,200
2,1594,2,small,3,16,7500,7700,86,200
2,1595,2,small,4,19,7500,7700,87,200
2,1596,2,small,3,18,7500,7700,88,200
2,1597,2,small,3,18,7500,7700,90,200
2,1614,2,large,13,9,7600,7700,91,100
2,1615,2,medium,7,11,7600,7700,92,100
2,1616,2,large,14,5,7600,7700,93,100
2,1617,2,medium,9,11,7600,7700,94,100
2,1618,2,small,3,15,7600,7700,95,100
2,1619,2,small,4,16,7600,7700,97,100
2,1620,2,small,4,17,7600,7700,98,100
2,1621,2,large,16,6,7600,7700,99,100
2,1635,2,small,4,18,7700,7700,100,0
2,1636,2,small,4,15,7700,7700,101,0
2,1637,2,medium,8,12,7700,7700,102,0
2,1638,2,small,3,15,7700,7700,104,0
2,1639,2,medium,9,11,7700,7700,105,0
2,1640,2,large,14,6,7700,7700,106,0
3,1489,3,small,3,18,7000,8100,8,1100
3,1490,3,small,3,16,7000,8100,9,1100
3,1491,3,large,15,8,7000,8100,10,1100
3,1492,3,large,16,8,7000,8100,11,1100
3,1493,3,medium,7,14,7000,8100,13,1100
3,1494,3,medium,7,14,7000,8100,14,1100
3,1509,3,small,3,17,7100,8100,15,1000
3,1510,3,small,4,15,7100,8100,16,1000
3,1511,3,medium,9,10,7100,8100,17,1000
3,1512,3,small,3,15,7100,8100,18,1000
3,1513,3,medium,9,10,7100,8100,20,1000
3,1514,3,large,15,7,7100,8100,21,1000
3,1515,3,small,4,19,7100,8100,22,1000
3,1516,3,large,14,5,7100,8100,23,1000
3,1530,3,large,13,8,7200,8100,24,900
3,1531,3,large,12,6,7200,8100,25,900
3,1532,3,small,3,16,7200,8100,27,900
3,1533,3,medium,8,10,7200,8100,28,900
3,1534,3,small,4,15,7200,8100,29,900
3,1535,3,medium,9,11,7200,8100,30,900
3,1536,3,large,15,8,7200,8100,31,900
3,1537,3,medium,8,13,7200,8100,32,900
3,1553,3,large,14,9,7300,8100,34,800
3,1554,3,small,4,17,7300,8100,35,800
3,1555,3,large,16,8,7300,8100,36,800
3,1556,3,large,13,9,7300,8100,37,800
3,1557,3,large,12,7,7300,8100,38,800
3,1558,3,medium,9,12,7300,8100,39,800
3,1559,3,large,14,5,7300,8100,41,800
3,1575,3,small,4,19,7400,8100,42,700
3,1576,3,medium,7,12,7400,8100,43,700
3,1577,3,medium,7,14,7400,8100,44,700
3,1578,3,large,12,7,7400,8100,45,700
3,1579,3,large,14,8,7400,8100,46,700
3,1580,3,small,4,16,7400,8100,48,700
3,1581,3,large,13,7,7400,8100,49,700
3,1582,3,small,4,19,7400,8100,50,700
3,1598,3,large,13,9,7500,8100,51,600
3,1599,3,medium,8,11,7500,8100,52,600
3,1600,3,large,16,6,7500,8100,53,600
3,1601,3,large,13,6,7500,8100,55,600
3,1602,3,medium,8,11,7500,8100,56,600
3,1603,3,medium,8,10,7500,8100,57,600
3,1604,3,medium,9,11,7500,8100,58,600
3,1605,3,large,14,8,7500,8100,59,600
3,1622,3,large,15,9,7600,8100,60,500
3,1623,3,medium,8,12,7600,8100,62,500
3,1624,3,medium,7,12,7600,8100,63,500
3,1625,3,medium,8,12,7600,8100,64,500
3,1626,3,small,3,19,7600,8100,65,500
3,1627,3,large,13,9,7600,8100,66,500
3,1641,3,large,16,5,7700,8100,67,400
3,1642,3,medium,7,10,7700,8100,69,400
3,1643,3,large,15,5,7700,8100,70,400
3,1644,3,small,4,16,7700,8100,71,400
3,1645,3,large,16,9,7700,8100,72,400
3,1646,3,small,4,15,7700,8100,73,400
3,1647,3,small,3,17,7700,8100,74,400
3,1648,3,large,12,7,7700,8100,76,400
3,1663,3,small,3,18,7800,8100,77,300
3,1664,3,small,3,15,7800,8100,78,300
3,1665,3,large,13,5,7800,8100,79,300
3,1666,3,large,13,6,7800,8100,80,300
3,1667,3,medium,8,14,7800,8100,81,300
3,1668,3,small,4,19,7800,8100,83,300
3,1669,3,medium,8,10,7800,8100,84,300
3,1684,3,small,3,18,7900,8100,85,200
3,1685,3,small,4,17,7900,8100,86,200
3,1686,3,medium,9,12,7900,8100,87,200
3,1687,3,small,3,18,7900,8100,88,200
3,1688,3,large,15,6,7900,8100,90,200
3,1689,3,large,14,5,7900,8100,91,200
3,1702,3,large,13,7,8000,8100,92,100
3,1703,3,large,14,6,8000,8100,93,100
3,1704,3,medium,8,14,8000,8100,94,100
3,1705,3,medium,7,12,8000,8100,95,100
3,1706,3,medium,8,13,8000,8100,97,100
3,1707,3,medium,9,11,8000,8100,98,100
3,1708,3,small,3,15,8000,8100,99,100
3,1709,3,medium,9,12,8000,8100,100,100
3,1723,3,small,4,19,8100,8100,101,0
3,1724,3,small,4,15,8100,8100,102,0
3,1725,3,small,3,16,8100,8100,104,0
3,1726,3,medium,9,10,8100,8100,105,0
3,1727,3,medium,8,14,8100,8100,106,0
3,1728,3,medium,7,11,8100,8100,107,0
1,1560,1,small,3,18,7400,8500,6,1100
1,1561,1,large,13,8,7400,8500,7,1100
1,1562,1,medium,9,13,7400,8500,8,1100
1,1563,1,medium,9,10,7400,8500,9,1100
1,1564,1,medium,8,12,7400,8500,10,1100
1,1565,1,large,14,7,7400,8500,11,1100
1,1566,1,large,12,5,7400,8500,12,1100
1,1567,1,small,4,16,7400,8500,13,1100
1,1583,1,medium,7,10,7500,8500,14,1000
1,1584,1,small,3,16,7500,8500,15,1000
1,1585,1,small,4,17,7500,8500,16,1000
1,1586,1,medium,9,11,7500,8500,17,1000
1,1587,1,large,15,6,7500,8500,18,1000
1,1588,1,small,3,16,7500,8500,19,1000
1,1589,1,medium,8,13,7500,8500,20,1000
1,1606,1,small,4,15,7600,8500,21,900
1,1607,1,medium,9,12,7600,8500,22,900
1,1608,1,medium,8,14,7600,8500,23,900
1,1609,1,medium,7,14,7600,8500,24,900
1,1610,1,medium,9,12,7600,8500,25,900
1,1611,1,large,15,5,7600,8500,26,900
1,1612,1,small,3,19,7600,8500,27,900
1,1613,1,medium,8,10,7600,8500,28,900
1,1628,1,medium,7,13,7700,8500,29,800
1,1629,1,small,4,17,7700,8500,30,800
1,1630,1,small,3,19,7700,8500,31,800
1,1631,1,medium,9,10,7700,8500,32,800
1,1632,1,small,3,19,7700,8500,33,800
1,1633,1,large,14,9,7700,8500,34,800
1,1634,1,medium,9,12,7700,8500,35,800
1,1649,1,small,4,19,7800,8500,36,700
1,1650,1,small,3,16,7800,8500,37,700
1,1651,1,small,3,17,7800,8500,38,700
1,1652,1,large,15,9,7800,8500,39,700
1,1653,1,large,15,8,7800,8500,40,700
1,1654,1,small,3,15,7800,8500,41,700
1,1670,1,large,12,6,7900,8500,42,600
1,1671,1,medium,8,10,7900,8500,43,600
1,1672,1,medium,7,13,7900,8500,44,600
1,1673,1,large,12,6,7900,8500,45,600
1,1674,1,small,3,19,7900,8500,46,600
1,1675,1,large,12,9,7900,8500,47,600
1,1676,1,small,3,19,7900,8500,48,600
1,1690,1,large,16,6,8000,8500,49,500
1,1691,1,small,4,19,8000,8500,50,500
1,1692,1,small,4,17,8000,8500,51,500
1,1693,1,medium,9,12,8000,8500,52,500
1,1694,1,large,12,8,8000,8500,53,500
1,1695,1,large,12,9,8000,8500,54,500
1,1710,1,small,3,16,8100,8500,55,400
1,1711,1,medium,9,13,8100,8500,56,400
1,1712,1,large,14,8,8100,8500,57,400
1,1713,1,large,13,8,8100,8500,58,400
1,1714,1,medium,7,13,8100,8500,59,400
1,1715,1,medium,9,11,8100,8500,60,400
1,1716,1,large,12,6,8100,8500,61,400
1,1729,1,small,3,19,8200,8500,62,300
1,1730,1,large,12,5,8200,8500,63,300
1,1731,1,large,14,5,8200,8500,64,300
1,1732,1,small,4,17,8200,8500,65,300
1,1733,1,large,12,5,8200,8500,66,300
1,1734,1,large,14,6,8200,8500,67,300
1,1735,1,medium,7,11,8200,8500,68,300
1,1750,1,medium,9,10,8300,8500,69,200
1,1751,1,medium,8,10,8300,8500,70,200
1,1752,1,medium,7,14,8300,8500,71,200
1,1753,1,large,13,5,8300,8500,72,200
1,1754,1,large,16,9,8300,8500,73,200
1,1755,1,small,3,19,8300,8500,74,200
1,1770,1,large,12,7,8400,8500,75,100
1,1771,1,large,12,7,8400,8500,76,100
1,1772,1,large,14,9,8400,8500,77,100
1,1773,1,medium,9,11,8400,8500,78,100
1,1774,1,large,16,9,8400,8500,79,100
1,1775,1,large,14,7,8400,8500,80,100
1,1789,1,medium,8,12,8500,8500,81,0
1,1790,1,small,4,16,8500,8500,82,0
1,1791,1,small,4,19,8500,8500,83,0
1,1792,1,medium,9,13,8500,8500,84,0
1,1793,1,medium,9,14,8500,8500,85,0
1,1794,1,medium,7,13,8500,8500,86,0
1,1795,1,medium,8,12,8500,8500,87,0
1,1796,1,large,15,8,8500,8500,88,0
2,1655,2,medium,7,13,7800,8900,6,1100
2,1656,2,medium,7,13,7800,8900,7,1100
2,1657,2,medium,7,11,7800,8900,8,1100
2,1658,2,medium,8,12,7800,8900,8,1100
2,1659,2,large,13,6,7800,8900,9,1100
2,1660,2,large,14,8,7800,8900,10,1100
2,1661,2,small,4,16,7800,8900,11,1100
2,1662,2,small,4,15,7800,8900,12,1100
2,1677,2,medium,9,14,7900,8900,13,1000
2,1678,2,medium,9,10,7900,8900,14,1000
2,1679,2,small,4,19,7900,8900,15,1000
2,1680,2,small,4,18,7900,8900,15,1000
2,1681,2,medium,8,12,7900,8900,16,1000
2,1682,2,small,3,19,7900,8900,17,1000
2,1683,2,large,12,7,7900,8900,18,1000
2,1696,2,medium,8,13,8000,8900,19,900
2,1697,2,large,16,7,8000,8900,20,900
2,1698,2,large,14,9,8000,8900,21,900
2,1699,2,large,13,6,8000,8900,22,900
2,1700,2,large,13,7,8000,8900,22,900
2,1701,2,medium,7,11,8000,8900,23,900
2,1717,2,large,12,9,8100,8900,24,800
2,1718,2,large,15,9,8100,8900,25,800
2,1719,2,medium,8,12,8100,8900,26,800
2,1720,2,medium,8,14,8100,8900,27,800
2,1721,2,large,13,5,8100,8900,28,800
2,1722,2,large,13,6,8100,8900,29,800
2,1736,2,large,14,9,8200,8900,29,700
2,1737,2,medium,8,10,8200,8900,30,700
2,1738,2,medium,7,14,8200,8900,31,700
2,1739,2,small,3,19,8200,8900,32,700
2,1740,2,medium,8,14,8200,8900,33,700
2,1741,2,large,13,8,8200,8900,34,700
2,1742,2,small,4,17,8200,8900,35,700
2,1756,2,large,13,6,8300,8900,36,600
2,1757,2,medium,8,13,8300,8900,36,600
2,1758,2,small,4,15,8300,8900,37,600
2,1759,2,medium,7,11,8300,8900,38,600
2,1760,2,small,4,19,8300,8900,39,600
2,1761,2,medium,7,13,8300,8900,40,600
2,1762,2,large,12,5,8300,8900,41,600
2,1776,2,small,4,17,8400,8900,42,500
2,1777,2,medium,8,13,8400,8900,43,500
2,1778,2,large,15,5,8400,8900,43,500
2,1779,2,large,16,5,8400,8900,44,500
2,1780,2,large,16,5,8400,8900,45,500
2,1781,2,medium,9,12,8400,8900,46,500
2,1782,2,medium,7,10,8400,8900,47,500
2,1797,2,large,15,6,8500,8900,48,400
2,1798,2,medium,9,13,8500,8900,49,400
2,1799,2,medium,7,13,8500,8900,50,400
2,1800,2,large,14,9,8500,8900,50,400
2,1801,2,medium,7,10,8500,8900,51,400
2,1802,2,medium,9,10,8500,8900,52,400
2,1803,2,medium,8,12,8500,8900,53,400
2,1804,2,medium,7,11,8500,8900,54,400
2,1818,2,small,3,15,8600,8900,55,300
2,1819,2,small,3,17,8600,8900,56,300
2,1820,2,medium,9,10,8600,8900,57,300
2,1821,2,large,14,6,8600,8900,57,300
2,1822,2,large,15,8,8600,8900,58,300
2,1823,2,large,13,8,8600,8900,59,300
2,1837,2,medium,7,13,8700,8900,60,200
2,1838,2,large,12,9,8700,8900,61,200
2,1839,2,medium,9,13,8700,8900,62,200
2,1840,2,small,4,15,8700,8900,63,200
2,1841,2,small,3,17,8700,8900,64,200
2,1842,2,large,12,6,8700,8900,64,200
2,1843,2,medium,9,13,8700,8900,65,200
2,1856,2,small,4,17,8800,8900,66,100
2,1857,2,medium,9,11,8800,8900,67,100
2,1858,2,large,16,7,8800,8900,68,100
2,1859,2,large,12,7,8800,8900,69,100
2,1860,2,medium,7,14,8800,8900,70,100
2,1861,2,small,4,18,8800,8900,71,100
2,1862,2,small,3,15,8800,8900,71,100
2,1863,2,small,4,18,8800,8900,72,100
2,1879,2,small,3,19,8900,8900,73,0
2,1880,2,small,4,15,8900,8900,74,0
2,1881,2,medium,8,11,8900,8900,75,0
2,1882,2,medium,8,14,8900,8900,76,0
2,1883,2,small,4,16,8900,8900,77,0
2,1884,2,small,3,17,8900,8900,78,0
2,1885,2,medium,8,14,8900,8900,78,0
2,1886,2,small,4,17,8900,8900,79,0
3,1743,3,medium,7,14,8200,9300,8,1100
3,1744,3,large,15,5,8200,9300,9,1100
3,1745,3,large,16,6,8200,9300,10,1100
3,1746,3,large,14,5,8200,9300,11,1100
3,1747,3,large,12,8,8200,9300,12,1100
3,1748,3,small,3,19,8200,9300,13,1100
3,1749,3,large,13,7,8200,9300,14,1100
3,1763,3,small,4,15,8300,9300,15,1000
3,1764,3,small,4,17,8300,9300,16,1000
3,1765,3,large,12,5,8300,9300,17,1000
3,1766,3,small,4,15,8300,9300,18,1000
3,1767,3,large,16,5,8300,9300,19,1000
3,1768,3,large,14,9,8300,9300,20,1000
3,1769,3,large,15,8,8300,9300,21,1000
3,1783,3,large,14,7,8400,9300,22,900
3,1784,3,large,13,8,8400,9300,23,900
3,1785,3,small,4,16,8400,9300,24,900
3,1786,3,medium,8,12,8400,9300,25,900
3,1787,3,small,4,17,8400,9300,26,900
3,1788,3,small,4,17,8400,9300,27,900
3,1805,3,small,3,19,8500,9300,28,800
3,1806,3,large,12,5,8500,9300,29,800
3,1807,3,medium,9,10,8500,9300,30,800
3,1808,3,medium,9,13,8500,9300,31,800
3,1809,3,medium,9,14,8500,9300,32,800
3,1810,3,large,13,9,8500,9300,33,800
3,1811,3,large,13,7,8500,9300,34,800
